110,2,person,599,310,19,42,-1,-1,-1,060523231920
118,2,person,597,309,20,43,-1,-1,-1,060523231922
118,3,bottle,177,147,309,328,-1,-1,-1,060523231922
118,2,person,597,309,20,43,-1,-1,-1,060523231923
118,3,bottle,177,147,309,328,-1,-1,-1,060523231923
119,2,person,597,308,20,44,-1,-1,-1,060523231923
136,2,person,598,306,21,45,-1,-1,-1,060523231927
136,3,bottle,183,148,297,327,-1,-1,-1,060523231927
136,2,person,598,305,20,46,-1,-1,-1,060523231927
136,3,bottle,183,148,297,327,-1,-1,-1,060523231927
137,2,person,598,305,21,46,-1,-1,-1,060523231927
140,2,person,597,304,22,49,-1,-1,-1,060523231927
140,3,bottle,185,147,297,330,-1,-1,-1,060523231927
140,2,person,597,303,22,50,-1,-1,-1,060523231927
140,3,bottle,185,147,297,330,-1,-1,-1,060523231927
141,2,person,597,303,22,50,-1,-1,-1,060523231928
144,2,person,598,308,20,44,-1,-1,-1,060523231928
144,3,bottle,187,147,295,330,-1,-1,-1,060523231928
144,2,person,597,308,20,43,-1,-1,-1,060523231928
144,3,bottle,187,147,294,329,-1,-1,-1,060523231928
145,2,person,597,309,19,42,-1,-1,-1,060523231928
156,2,person,597,309,20,42,-1,-1,-1,060523231930
156,3,bottle,189,147,293,330,-1,-1,-1,060523231930
156,2,person,597,309,20,42,-1,-1,-1,060523231930
156,3,bottle,189,147,292,330,-1,-1,-1,060523231930
157,2,person,597,309,20,42,-1,-1,-1,060523231930
162,2,person,596,307,22,45,-1,-1,-1,060523231931
162,3,bottle,190,145,293,330,-1,-1,-1,060523231931
162,2,person,596,307,22,45,-1,-1,-1,060523231931
162,3,bottle,191,146,293,329,-1,-1,-1,060523231931
163,2,person,596,306,22,46,-1,-1,-1,060523231931
189,2,person,597,303,22,48,-1,-1,-1,060523231937
189,3,bottle,191,137,368,339,-1,-1,-1,060523231937
189,2,person,597,303,21,48,-1,-1,-1,060523231937
189,3,bottle,187,136,369,340,-1,-1,-1,060523231937
190,2,person,597,303,21,48,-1,-1,-1,060523231937
197,2,person,598,308,19,43,-1,-1,-1,060523231938
197,3,bottle,244,149,366,327,-1,-1,-1,060523231938
197,2,person,597,309,20,42,-1,-1,-1,060523231938
197,3,bottle,245,150,368,327,-1,-1,-1,060523231938
198,2,person,597,309,20,42,-1,-1,-1,060523231938
215,2,bottle,598,310,20,42,-1,-1,-1,060523231943
215,3,person,193,145,431,331,-1,-1,-1,060523231943
215,2,bottle,598,310,20,42,-1,-1,-1,060523231943
215,3,person,208,144,430,334,-1,-1,-1,060523231943
217,2,person,598,310,20,42,-1,-1,-1,060523231943
244,2,bottle,597,311,20,41,-1,-1,-1,060523231949
246,2,person,597,311,20,40,-1,-1,-1,060523231949
273,2,bottle,595,306,23,46,-1,-1,-1,060523231954
273,3,person,203,58,425,412,-1,-1,-1,060523231954
273,2,bottle,594,305,24,47,-1,-1,-1,060523231954
273,3,person,196,59,428,412,-1,-1,-1,060523231954
274,2,person,594,305,24,47,-1,-1,-1,060523231955
291,2,person,597,310,21,41,-1,-1,-1,060523231958
291,3,bottle,131,53,453,411,-1,-1,-1,060523231958
291,2,person,598,311,20,40,-1,-1,-1,060523231958
291,3,bottle,133,53,458,410,-1,-1,-1,060523231958
293,2,person,598,311,20,40,-1,-1,-1,060523231958
294,2,person,597,311,20,40,-1,-1,-1,060523231959
294,3,bottle,181,48,457,411,-1,-1,-1,060523231959
294,2,person,597,311,20,39,-1,-1,-1,060523231959
294,3,bottle,200,45,452,411,-1,-1,-1,060523231959
295,2,person,597,311,20,39,-1,-1,-1,060523231959
311,2,person,595,307,23,46,-1,-1,-1,060523232002
311,3,bottle,167,74,446,379,-1,-1,-1,060523232002
311,2,person,595,306,23,47,-1,-1,-1,060523232002
311,3,bottle,171,74,449,379,-1,-1,-1,060523232002
312,2,person,595,306,23,47,-1,-1,-1,060523232002
2,1,person,232,183,402,293,-1,-1,-1,060523232442
2,1,person,231,182,404,295,-1,-1,-1,060523232442
3,1,person,235,182,401,293,-1,-1,-1,060523232442
4,1,person,236,183,399,291,-1,-1,-1,060523232443
4,1,person,236,183,398,291,-1,-1,-1,060523232443
5,1,person,236,184,398,291,-1,-1,-1,060523232443
6,1,person,237,187,394,288,-1,-1,-1,060523232444
6,1,person,237,188,392,287,-1,-1,-1,060523232444
7,1,person,237,189,394,289,-1,-1,-1,060523232444
8,1,person,241,191,389,284,-1,-1,-1,060523232444
9,1,person,243,192,387,282,-1,-1,-1,060523232445
10,1,person,240,190,388,283,-1,-1,-1,060523232445
11,1,person,241,191,389,283,-1,-1,-1,060523232445
12,1,person,242,192,389,282,-1,-1,-1,060523232446
13,1,person,242,192,388,282,-1,-1,-1,060523232446
14,1,person,243,191,389,282,-1,-1,-1,060523232446
14,1,person,243,191,389,282,-1,-1,-1,060523232446
15,1,person,241,191,391,284,-1,-1,-1,060523232447
16,1,person,241,190,391,283,-1,-1,-1,060523232447
17,1,person,240,190,392,284,-1,-1,-1,060523232447
18,1,person,241,191,391,282,-1,-1,-1,060523232448
19,1,person,237,189,394,285,-1,-1,-1,060523232448
19,1,person,236,189,395,286,-1,-1,-1,060523232448
20,1,person,236,187,400,290,-1,-1,-1,060523232448
21,1,person,237,186,398,289,-1,-1,-1,060523232449
22,1,person,238,186,397,288,-1,-1,-1,060523232449
23,1,person,237,185,398,290,-1,-1,-1,060523232449
24,1,person,238,183,401,292,-1,-1,-1,060523232450
25,1,person,238,184,400,292,-1,-1,-1,060523232450
25,1,person,239,184,399,292,-1,-1,-1,060523232450
26,1,person,240,184,394,288,-1,-1,-1,060523232450
27,1,person,241,184,392,287,-1,-1,-1,060523232451
28,1,person,239,184,396,290,-1,-1,-1,060523232451
29,1,person,239,184,396,291,-1,-1,-1,060523232451
29,1,person,239,183,396,291,-1,-1,-1,060523232451
30,1,person,241,184,395,292,-1,-1,-1,060523232452
30,1,person,242,184,393,292,-1,-1,-1,060523232452
31,1,person,240,183,392,291,-1,-1,-1,060523232452
32,1,person,239,184,392,291,-1,-1,-1,060523232452
33,1,person,239,183,393,291,-1,-1,-1,060523232453
33,1,person,239,183,393,291,-1,-1,-1,060523232453
34,1,person,237,181,396,296,-1,-1,-1,060523232453
35,1,person,251,179,393,297,-1,-1,-1,060523232454
35,1,person,257,179,390,297,-1,-1,-1,060523232454
36,1,person,247,179,392,298,-1,-1,-1,060523232454
37,1,person,244,180,390,297,-1,-1,-1,060523232455
37,1,person,242,180,390,296,-1,-1,-1,060523232455
38,1,person,244,180,389,296,-1,-1,-1,060523232455
39,1,person,242,179,392,298,-1,-1,-1,060523232455
39,1,person,241,179,393,299,-1,-1,-1,060523232455
39,1,person,241,178,393,300,-1,-1,-1,060523232455
39,14,cat,116,101,141,377,-1,-1,-1,060523232455
39,15,remote,482,379,71,33,-1,-1,-1,060523232455
40,1,person,237,176,395,301,-1,-1,-1,060523232456
40,14,cat,105,102,141,377,-1,-1,-1,060523232456
40,1,person,236,176,396,302,-1,-1,-1,060523232456
40,14,cat,102,103,141,377,-1,-1,-1,060523232456
41,1,person,236,179,392,298,-1,-1,-1,060523232456
41,14,person,73,103,143,374,-1,-1,-1,060523232456
41,1,person,236,180,391,296,-1,-1,-1,060523232456
41,14,person,62,104,145,373,-1,-1,-1,060523232456
41,1,person,236,180,391,296,-1,-1,-1,060523232456
41,14,person,58,104,148,372,-1,-1,-1,060523232456
42,1,person,234,177,395,299,-1,-1,-1,060523232457
42,14,person,59,103,150,375,-1,-1,-1,060523232457
42,1,person,234,176,397,300,-1,-1,-1,060523232457
42,14,person,59,103,152,376,-1,-1,-1,060523232457
43,1,person,236,178,394,298,-1,-1,-1,060523232457
43,14,cat,66,107,151,372,-1,-1,-1,060523232457
43,1,person,237,179,394,297,-1,-1,-1,060523232457
43,14,cat,68,109,151,370,-1,-1,-1,060523232457
44,1,person,237,179,394,297,-1,-1,-1,060523232458
44,14,person,67,112,150,367,-1,-1,-1,060523232458
44,1,person,237,179,394,297,-1,-1,-1,060523232458
44,14,person,67,113,151,366,-1,-1,-1,060523232458
44,1,person,237,179,394,297,-1,-1,-1,060523232458
44,14,person,66,113,151,365,-1,-1,-1,060523232458
45,1,person,240,180,392,297,-1,-1,-1,060523232458
45,14,person,126,132,145,346,-1,-1,-1,060523232458
45,1,person,241,180,391,297,-1,-1,-1,060523232458
45,14,person,148,140,143,339,-1,-1,-1,060523232458
46,1,person,240,179,393,300,-1,-1,-1,060523232459
47,1,person,236,178,390,297,-1,-1,-1,060523232459
47,1,person,235,178,389,296,-1,-1,-1,060523232459
48,1,person,239,189,380,287,-1,-1,-1,060523232459
48,1,person,240,193,378,284,-1,-1,-1,060523232500
49,1,person,244,199,373,278,-1,-1,-1,060523232500
50,1,person,244,200,372,275,-1,-1,-1,060523232500
51,1,person,245,200,374,275,-1,-1,-1,060523232501
52,1,person,246,200,376,276,-1,-1,-1,060523232501
53,1,person,246,199,377,275,-1,-1,-1,060523232501
54,1,person,245,199,378,275,-1,-1,-1,060523232502
55,1,person,246,201,378,274,-1,-1,-1,060523232502
56,1,dog,242,200,381,275,-1,-1,-1,060523232503
58,1,person,241,200,382,276,-1,-1,-1,060523232503
58,1,person,241,200,383,276,-1,-1,-1,060523232503
59,1,person,239,200,385,277,-1,-1,-1,060523232504
60,1,dog,240,200,382,274,-1,-1,-1,060523232504
61,1,dog,239,200,382,273,-1,-1,-1,060523232505
61,1,dog,239,200,383,273,-1,-1,-1,060523232505
62,1,dog,240,201,384,274,-1,-1,-1,060523232505
62,1,dog,240,202,386,274,-1,-1,-1,060523232505
63,1,dog,240,201,387,274,-1,-1,-1,060523232505
64,1,person,237,201,389,276,-1,-1,-1,060523232506
65,1,dog,239,201,387,273,-1,-1,-1,060523232506
66,1,dog,237,201,389,275,-1,-1,-1,060523232506
67,1,person,236,201,393,277,-1,-1,-1,060523232507
68,1,dog,237,203,389,274,-1,-1,-1,060523232507
69,1,person,237,202,391,276,-1,-1,-1,060523232508
69,1,person,237,202,392,276,-1,-1,-1,060523232508
70,1,person,237,201,391,275,-1,-1,-1,060523232508
70,1,person,237,201,391,275,-1,-1,-1,060523232508
71,1,person,234,201,394,277,-1,-1,-1,060523232509
72,1,person,233,201,392,276,-1,-1,-1,060523232509
73,1,person,234,201,393,277,-1,-1,-1,060523232509
73,1,person,234,202,393,277,-1,-1,-1,060523232509
74,1,person,235,201,394,278,-1,-1,-1,060523232510
75,1,person,235,201,392,276,-1,-1,-1,060523232510
75,22,bird,0,333,43,76,-1,-1,-1,060523232510
75,1,person,235,201,391,276,-1,-1,-1,060523232510
75,22,bird,0,333,43,76,-1,-1,-1,060523232510
76,1,dog,236,201,390,275,-1,-1,-1,060523232510
77,1,person,233,199,395,279,-1,-1,-1,060523232511
77,22,dog,0,333,43,75,-1,-1,-1,060523232511
77,1,person,233,200,393,277,-1,-1,-1,060523232511
77,22,dog,0,333,43,74,-1,-1,-1,060523232511
77,1,person,232,200,393,277,-1,-1,-1,060523232511
77,22,dog,0,333,43,74,-1,-1,-1,060523232511
77,24,teddy bear,229,198,400,281,-1,-1,-1,060523232511
78,1,dog,232,200,393,277,-1,-1,-1,060523232511
79,1,person,231,200,394,278,-1,-1,-1,060523232512
80,1,dog,232,201,391,276,-1,-1,-1,060523232512
81,1,dog,232,201,392,276,-1,-1,-1,060523232512
82,1,person,232,201,391,276,-1,-1,-1,060523232513
83,1,person,232,202,392,276,-1,-1,-1,060523232513
84,1,dog,232,202,392,276,-1,-1,-1,060523232514
85,1,person,232,202,392,276,-1,-1,-1,060523232514
86,1,dog,235,201,388,273,-1,-1,-1,060523232514
87,1,person,234,202,390,275,-1,-1,-1,060523232515
88,1,person,236,201,389,273,-1,-1,-1,060523232515
88,22,teddy bear,0,333,43,75,-1,-1,-1,060523232515
88,1,person,236,201,388,273,-1,-1,-1,060523232515
88,22,teddy bear,0,333,43,75,-1,-1,-1,060523232515
89,1,person,237,201,390,274,-1,-1,-1,060523232516
90,1,person,236,201,390,274,-1,-1,-1,060523232516
90,22,teddy bear,-1,333,46,80,-1,-1,-1,060523232516
90,1,person,235,201,389,274,-1,-1,-1,060523232516
90,22,teddy bear,-1,333,46,81,-1,-1,-1,060523232516
91,1,person,235,199,392,276,-1,-1,-1,060523232516
91,22,teddy bear,0,333,42,74,-1,-1,-1,060523232516
91,1,person,236,198,393,277,-1,-1,-1,060523232516
91,22,teddy bear,1,333,41,71,-1,-1,-1,060523232516
92,1,person,232,194,398,281,-1,-1,-1,060523232517
93,1,person,229,194,399,282,-1,-1,-1,060523232517
94,1,dog,228,193,398,282,-1,-1,-1,060523232518
95,1,person,223,190,403,288,-1,-1,-1,060523232518
96,1,person,218,181,413,297,-1,-1,-1,060523232518
97,1,person,214,174,419,305,-1,-1,-1,060523232519
97,1,person,214,171,418,308,-1,-1,-1,060523232519
98,1,person,218,173,412,306,-1,-1,-1,060523232519
98,1,person,221,174,407,305,-1,-1,-1,060523232519
98,1,person,223,174,404,305,-1,-1,-1,060523232519
99,1,person,226,175,398,303,-1,-1,-1,060523232520
99,1,person,227,176,395,302,-1,-1,-1,060523232520
100,1,person,230,175,392,301,-1,-1,-1,060523232520
100,22,book,0,333,45,78,-1,-1,-1,060523232520
100,1,person,231,175,391,300,-1,-1,-1,060523232520
100,22,book,0,333,45,79,-1,-1,-1,060523232520
100,1,person,232,175,389,300,-1,-1,-1,060523232520
100,22,book,0,333,45,79,-1,-1,-1,060523232520
100,1,person,233,175,388,300,-1,-1,-1,060523232520
100,22,book,0,333,45,79,-1,-1,-1,060523232520
101,1,person,239,177,385,298,-1,-1,-1,060523232521
101,22,bird,0,333,42,74,-1,-1,-1,060523232521
101,1,person,243,178,382,298,-1,-1,-1,060523232521
101,22,bird,0,333,42,72,-1,-1,-1,060523232521
102,1,person,236,178,384,300,-1,-1,-1,060523232521
103,1,person,232,175,386,302,-1,-1,-1,060523232522
104,1,person,237,177,381,299,-1,-1,-1,060523232522
105,1,person,237,177,380,299,-1,-1,-1,060523232522
106,1,person,239,182,374,294,-1,-1,-1,060523232523
106,1,person,239,184,373,292,-1,-1,-1,060523232523
107,1,person,245,180,375,296,-1,-1,-1,060523232523
108,1,person,242,178,376,297,-1,-1,-1,060523232523
109,1,person,237,176,378,300,-1,-1,-1,060523232524
109,1,person,235,176,378,301,-1,-1,-1,060523232524
110,1,person,234,175,375,298,-1,-1,-1,060523232524
110,1,person,234,175,374,297,-1,-1,-1,060523232524
111,1,bus,234,176,376,299,-1,-1,-1,060523232525
111,1,bus,234,176,378,299,-1,-1,-1,060523232525
112,1,bus,232,175,381,302,-1,-1,-1,060523232525
112,1,bus,231,175,381,303,-1,-1,-1,060523232525
113,1,person,233,174,381,304,-1,-1,-1,060523232526
113,1,person,235,173,380,305,-1,-1,-1,060523232526
114,1,bus,235,176,376,300,-1,-1,-1,060523232526
114,1,bus,235,177,375,298,-1,-1,-1,060523232526
115,1,bus,237,176,377,300,-1,-1,-1,060523232526
115,1,bus,238,176,377,301,-1,-1,-1,060523232526
116,1,bus,240,178,376,301,-1,-1,-1,060523232527
116,1,bus,240,178,376,301,-1,-1,-1,060523232527
117,1,bus,246,182,370,297,-1,-1,-1,060523232527
117,1,bus,248,184,367,295,-1,-1,-1,060523232527
118,1,bus,234,187,366,293,-1,-1,-1,060523232528
118,1,bus,228,188,367,292,-1,-1,-1,060523232528
119,1,bus,230,201,353,278,-1,-1,-1,060523232528
119,1,bus,230,206,350,273,-1,-1,-1,060523232528
120,1,person,246,211,341,262,-1,-1,-1,060523232529
121,1,bus,249,214,337,259,-1,-1,-1,060523232529
127,31,teddy bear,261,138,238,159,-1,-1,-1,060523232531
127,31,teddy bear,259,136,239,159,-1,-1,-1,060523232531
127,31,teddy bear,258,136,239,159,-1,-1,-1,060523232531
135,1,person,288,188,360,291,-1,-1,-1,060523232534
136,1,person,257,183,371,295,-1,-1,-1,060523232535
136,1,person,243,181,378,297,-1,-1,-1,060523232535
137,1,person,239,181,377,297,-1,-1,-1,060523232535
137,1,person,238,181,376,296,-1,-1,-1,060523232535
138,1,person,238,182,375,296,-1,-1,-1,060523232536
139,1,person,236,179,378,299,-1,-1,-1,060523232536
139,1,person,236,178,378,300,-1,-1,-1,060523232536
139,1,person,236,178,377,300,-1,-1,-1,060523232536
140,1,person,239,178,378,301,-1,-1,-1,060523232537
141,1,person,238,178,378,301,-1,-1,-1,060523232537
142,1,person,238,179,376,299,-1,-1,-1,060523232537
143,1,person,239,179,377,299,-1,-1,-1,060523232538
144,1,person,237,179,378,300,-1,-1,-1,060523232538
145,1,person,238,180,377,298,-1,-1,-1,060523232538
146,1,person,237,179,377,298,-1,-1,-1,060523232539
146,1,person,237,179,378,299,-1,-1,-1,060523232539
147,1,person,237,180,376,298,-1,-1,-1,060523232539
148,1,person,237,180,377,298,-1,-1,-1,060523232540
149,1,person,238,182,375,296,-1,-1,-1,060523232540
150,1,person,236,181,376,297,-1,-1,-1,060523232540
151,1,person,238,183,373,295,-1,-1,-1,060523232541
152,1,person,240,182,372,293,-1,-1,-1,060523232541
153,1,person,240,184,373,293,-1,-1,-1,060523232541
154,1,person,240,185,373,293,-1,-1,-1,060523232542
155,1,person,238,185,374,293,-1,-1,-1,060523232542
156,1,person,240,187,372,291,-1,-1,-1,060523232543
157,1,person,239,188,370,289,-1,-1,-1,060523232543
158,1,dog,240,187,373,290,-1,-1,-1,060523232543
158,1,dog,241,185,375,291,-1,-1,-1,060523232543
159,1,person,238,185,376,292,-1,-1,-1,060523232544
160,1,person,239,186,375,290,-1,-1,-1,060523232544
161,1,person,236,186,378,292,-1,-1,-1,060523232544
162,1,person,237,187,375,290,-1,-1,-1,060523232545
162,1,person,238,187,374,290,-1,-1,-1,060523232545
163,1,person,237,188,374,289,-1,-1,-1,060523232545
164,1,person,236,186,376,291,-1,-1,-1,060523232546
165,1,person,239,188,373,288,-1,-1,-1,060523232546
165,1,person,240,188,372,287,-1,-1,-1,060523232546
166,1,person,240,187,377,290,-1,-1,-1,060523232546
167,1,person,238,187,375,288,-1,-1,-1,060523232547
168,1,person,238,188,375,288,-1,-1,-1,060523232547
169,1,person,239,186,375,288,-1,-1,-1,060523232548
170,1,person,237,187,379,290,-1,-1,-1,060523232548
171,1,person,237,188,378,290,-1,-1,-1,060523232548
171,32,teddy bear,0,333,43,76,-1,-1,-1,060523232548
171,1,person,236,188,378,290,-1,-1,-1,060523232548
171,32,teddy bear,0,332,43,75,-1,-1,-1,060523232548
172,1,person,238,187,378,289,-1,-1,-1,060523232549
172,32,teddy bear,0,332,43,75,-1,-1,-1,060523232549
172,1,person,238,186,378,289,-1,-1,-1,060523232549
172,32,teddy bear,0,332,43,75,-1,-1,-1,060523232549
173,1,person,237,187,379,290,-1,-1,-1,060523232549
174,1,person,237,189,375,286,-1,-1,-1,060523232550
175,1,person,238,186,377,288,-1,-1,-1,060523232550
176,1,person,237,189,377,288,-1,-1,-1,060523232550
177,1,person,237,189,377,288,-1,-1,-1,060523232551
178,1,person,238,190,375,286,-1,-1,-1,060523232551
179,1,person,236,189,378,288,-1,-1,-1,060523232552
180,1,person,235,189,378,288,-1,-1,-1,060523232552
180,32,dog,0,331,46,80,-1,-1,-1,060523232552
180,1,person,235,189,379,288,-1,-1,-1,060523232552
180,32,dog,0,330,46,81,-1,-1,-1,060523232552
180,1,person,234,189,379,288,-1,-1,-1,060523232552
180,32,dog,0,330,46,81,-1,-1,-1,060523232552
180,40,teddy bear,233,189,385,288,-1,-1,-1,060523232552
181,1,person,234,189,379,288,-1,-1,-1,060523232553
183,1,person,233,189,379,289,-1,-1,-1,060523232554
183,1,person,233,189,379,289,-1,-1,-1,060523232554
184,1,person,235,189,379,289,-1,-1,-1,060523232554
185,1,person,236,189,377,288,-1,-1,-1,060523232554
186,1,person,238,187,378,288,-1,-1,-1,060523232555
187,1,person,236,189,376,286,-1,-1,-1,060523232555
188,1,person,237,190,375,285,-1,-1,-1,060523232556
189,1,person,236,190,377,286,-1,-1,-1,060523232556
190,1,person,236,190,377,286,-1,-1,-1,060523232557
191,1,person,236,190,379,287,-1,-1,-1,060523232557
192,1,person,236,191,380,288,-1,-1,-1,060523232557
193,1,dog,237,189,380,287,-1,-1,-1,060523232558
193,32,person,0,332,45,81,-1,-1,-1,060523232558
193,40,teddy bear,236,191,382,287,-1,-1,-1,060523232558
193,1,dog,237,188,380,287,-1,-1,-1,060523232558
193,32,person,0,333,45,81,-1,-1,-1,060523232558
193,40,teddy bear,236,192,382,286,-1,-1,-1,060523232558
193,1,dog,237,188,381,287,-1,-1,-1,060523232558
193,32,person,0,333,45,81,-1,-1,-1,060523232558
193,40,teddy bear,236,192,382,286,-1,-1,-1,060523232558
194,1,person,238,189,381,287,-1,-1,-1,060523232558
195,1,person,237,190,379,286,-1,-1,-1,060523232559
196,1,person,237,192,379,285,-1,-1,-1,060523232559
196,32,teddy bear,0,333,43,77,-1,-1,-1,060523232559
196,1,person,237,192,379,285,-1,-1,-1,060523232559
196,32,teddy bear,0,333,43,77,-1,-1,-1,060523232559
197,1,person,240,191,377,282,-1,-1,-1,060523232600
198,1,dog,237,192,378,283,-1,-1,-1,060523232600
199,1,person,234,192,382,286,-1,-1,-1,060523232601
199,32,teddy bear,0,331,44,78,-1,-1,-1,060523232601
199,1,person,232,192,383,287,-1,-1,-1,060523232601
199,32,teddy bear,0,331,44,78,-1,-1,-1,060523232601
200,1,person,235,193,381,285,-1,-1,-1,060523232601
201,1,person,237,194,378,282,-1,-1,-1,060523232601
202,1,person,236,194,380,283,-1,-1,-1,060523232602
203,1,person,236,194,381,285,-1,-1,-1,060523232602
204,1,person,234,193,381,285,-1,-1,-1,060523232602
204,32,teddy bear,0,332,44,78,-1,-1,-1,060523232602
204,1,person,234,193,382,285,-1,-1,-1,060523232602
204,32,teddy bear,0,332,44,78,-1,-1,-1,060523232602
205,1,person,235,193,383,286,-1,-1,-1,060523232603
206,1,dog,233,192,384,287,-1,-1,-1,060523232603
207,1,person,234,193,382,286,-1,-1,-1,060523232604
207,32,teddy bear,0,333,43,77,-1,-1,-1,060523232604
207,1,person,235,193,380,286,-1,-1,-1,060523232604
207,32,teddy bear,0,333,43,77,-1,-1,-1,060523232604
208,1,person,239,195,375,281,-1,-1,-1,060523232604
209,1,person,237,195,376,281,-1,-1,-1,060523232605
210,1,person,237,195,379,283,-1,-1,-1,060523232605
210,32,bird,0,332,44,79,-1,-1,-1,060523232605
210,1,person,236,195,380,284,-1,-1,-1,060523232605
210,32,bird,0,332,44,79,-1,-1,-1,060523232605
211,1,person,237,196,377,281,-1,-1,-1,060523232606
212,1,person,238,195,379,283,-1,-1,-1,060523232606
213,1,person,238,196,378,281,-1,-1,-1,060523232606
214,1,person,238,197,376,280,-1,-1,-1,060523232607
215,1,person,237,195,379,282,-1,-1,-1,060523232607
216,1,person,237,197,377,280,-1,-1,-1,060523232608
217,1,person,236,196,379,282,-1,-1,-1,060523232608
218,1,person,238,196,377,280,-1,-1,-1,060523232608
219,1,person,238,197,376,279,-1,-1,-1,060523232609
220,1,person,237,196,379,281,-1,-1,-1,060523232609
221,1,person,236,196,380,281,-1,-1,-1,060523232610
222,1,person,233,197,382,282,-1,-1,-1,060523232610
223,1,person,234,197,381,282,-1,-1,-1,060523232610
224,1,person,237,197,380,281,-1,-1,-1,060523232611
225,1,person,236,197,380,280,-1,-1,-1,060523232611
226,1,person,234,196,381,281,-1,-1,-1,060523232612
227,1,person,236,198,377,277,-1,-1,-1,060523232612
228,1,person,236,197,379,279,-1,-1,-1,060523232612
229,1,person,235,195,384,282,-1,-1,-1,060523232613
230,1,dog,235,196,382,281,-1,-1,-1,060523232613
231,1,person,236,198,380,279,-1,-1,-1,060523232613
232,1,person,237,198,379,279,-1,-1,-1,060523232614
232,1,person,238,198,378,279,-1,-1,-1,060523232614
233,1,person,238,199,377,277,-1,-1,-1,060523232614
233,32,bird,0,332,43,78,-1,-1,-1,060523232614
233,1,person,238,199,376,277,-1,-1,-1,060523232614
233,32,bird,0,333,43,77,-1,-1,-1,060523232614
234,1,person,258,198,370,276,-1,-1,-1,060523232615
235,1,person,244,198,375,279,-1,-1,-1,060523232615
235,32,cell phone,0,333,42,75,-1,-1,-1,060523232615
235,1,person,239,198,376,280,-1,-1,-1,060523232615
235,32,cell phone,0,333,42,75,-1,-1,-1,060523232615
235,1,person,237,198,377,280,-1,-1,-1,060523232615
235,32,cell phone,0,333,42,74,-1,-1,-1,060523232615
235,42,teddy bear,442,297,56,73,-1,-1,-1,060523232615
236,1,person,239,196,378,280,-1,-1,-1,060523232616
237,1,person,238,196,380,282,-1,-1,-1,060523232616
238,1,person,235,196,380,282,-1,-1,-1,060523232616
238,1,person,234,196,380,282,-1,-1,-1,060523232616
239,1,person,233,194,382,284,-1,-1,-1,060523232617
240,1,person,234,196,380,282,-1,-1,-1,060523232617
241,1,person,234,196,380,282,-1,-1,-1,060523232618
242,1,person,234,196,381,283,-1,-1,-1,060523232618
243,1,person,234,195,380,282,-1,-1,-1,060523232618
244,1,person,233,195,381,283,-1,-1,-1,060523232619
245,1,person,232,195,382,283,-1,-1,-1,060523232619
246,1,person,233,195,380,282,-1,-1,-1,060523232620
247,1,person,235,194,382,284,-1,-1,-1,060523232620
248,1,person,233,193,384,285,-1,-1,-1,060523232620
